FIC-2101~FIC-2001  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.826755e+01 	 3.368126e-01 	 5.167637e-02 	  0.000000e+00 	 5.964849e-02
1.644126e+01 	 3.333242e-01 	 2.805503e-02 	  0.000000e+00 	 3.024738e-02
1.479755e+01 	 4.430562e-01 	 1.213212e-01 	  0.000000e+00 	 1.241076e-01
1.331817e+01 	 4.570642e-01 	 1.243639e-01 	  0.000000e+00 	 1.230271e-01
1.198669e+01 	 4.711866e-01 	 1.352307e-01 	  0.000000e+00 	 1.324809e-01
1.078833e+01 	 3.847121e-01 	 5.578124e-02 	  0.000000e+00 	 5.581405e-02
9.709767e+00 	 4.063114e-01 	 9.650763e-02 	  0.000000e+00 	 1.025262e-01
8.739037e+00 	 3.543478e-01 	 7.324821e-02 	  0.000000e+00 	 8.576237e-02
7.865355e+00 	 2.749028e-01 	 2.146562e-02 	  0.000000e+00 	 2.787617e-02
7.079019e+00 	 3.296902e-01 	 9.125069e-02 	  0.000000e+00 	 1.259557e-01
6.371296e+00 	 3.547126e-01 	 1.236829e-01 	  0.000000e+00 	 1.761983e-01
5.734328e+00 	 2.482286e-01 	 3.676400e-02 	  0.000000e+00 	 5.721962e-02
5.161041e+00 	 2.179026e-01 	 4.051279e-02 	  0.000000e+00 	 7.516634e-02
4.645068e+00 	 2.068727e-01 	 4.995189e-02 	  0.000000e+00 	 1.047686e-01
4.180679e+00 	 1.920935e-01 	 3.799910e-02 	  0.000000e+00 	 8.116082e-02
3.762717e+00 	 1.980021e-01 	 4.859743e-02 	  0.000000e+00 	 1.070555e-01
3.386540e+00 	 1.797604e-01 	 2.638867e-02 	  0.000000e+00 	 5.662812e-02
3.047972e+00 	 1.430375e-01 	 6.380690e-03 	  0.000000e+00 	 1.536725e-02
2.743252e+00 	 1.507489e-01 	 2.689767e-02 	  0.000000e+00 	 7.147831e-02
2.468997e+00 	 1.386090e-01 	 2.352651e-02 	  0.000000e+00 	 6.728347e-02
2.222160e+00 	 1.321094e-01 	 2.349797e-02 	  0.000000e+00 	 7.120570e-02
2.000000e+00 	 1.321094e-01 	 2.349797e-02 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FIC-2001  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 5.635973e-01 	 5.063034e-01 	  4.490095e-01 	 1.576369e+00
9.000254e+02 	 5.629230e-01 	 5.056292e-01 	  4.483353e-01 	 1.690925e+00
8.100456e+02 	 5.620931e-01 	 5.047993e-01 	  4.475054e-01 	 1.812677e+00
7.290616e+02 	 5.610723e-01 	 5.037785e-01 	  4.464846e-01 	 1.940211e+00
6.561739e+02 	 5.598178e-01 	 5.025239e-01 	  4.452301e-01 	 2.071665e+00
5.905732e+02 	 5.582777e-01 	 5.009838e-01 	  4.436899e-01 	 2.204746e+00
5.315308e+02 	 5.563894e-01 	 4.990955e-01 	  4.418016e-01 	 2.336777e+00
4.783912e+02 	 5.540780e-01 	 4.967841e-01 	  4.394902e-01 	 2.464797e+00
4.305642e+02 	 5.512543e-01 	 4.939604e-01 	  4.366665e-01 	 2.585692e+00
3.875187e+02 	 5.478134e-01 	 4.905195e-01 	  4.332256e-01 	 2.696342e+00
3.487767e+02 	 5.436332e-01 	 4.863394e-01 	  4.290455e-01 	 2.793773e+00
3.139079e+02 	 5.363710e-01 	 4.812805e-01 	  4.261900e-01 	 2.875288e+00
2.825250e+02 	 5.284093e-01 	 4.751872e-01 	  4.219652e-01 	 2.938551e+00
2.542797e+02 	 5.195386e-01 	 4.678912e-01 	  4.162437e-01 	 2.981644e+00
2.288582e+02 	 5.095467e-01 	 4.592186e-01 	  4.088905e-01 	 3.003092e+00
2.059782e+02 	 4.982315e-01 	 4.490032e-01 	  3.997749e-01 	 3.001887e+00
1.853856e+02 	 4.854209e-01 	 4.371052e-01 	  3.887895e-01 	 2.977540e+00
1.668517e+02 	 4.710005e-01 	 4.234390e-01 	  3.758775e-01 	 2.930187e+00
1.501708e+02 	 4.549464e-01 	 4.080060e-01 	  3.610655e-01 	 2.860747e+00
1.351575e+02 	 4.373599e-01 	 3.909292e-01 	  3.444985e-01 	 2.771104e+00
1.216452e+02 	 4.184872e-01 	 3.724735e-01 	  3.264598e-01 	 2.664209e+00
1.094837e+02 	 3.986997e-01 	 3.530261e-01 	  3.073524e-01 	 2.543907e+00
9.853815e+01 	 3.784032e-01 	 3.330058e-01 	  2.876084e-01 	 2.414242e+00
8.868683e+01 	 3.578547e-01 	 3.126805e-01 	  2.675063e-01 	 2.278087e+00
7.982040e+01 	 3.369309e-01 	 2.919357e-01 	  2.469405e-01 	 2.135407e+00
7.184038e+01 	 3.149973e-01 	 2.701436e-01 	  2.252899e-01 	 1.982242e+00
6.465817e+01 	 2.910879e-01 	 2.463436e-01 	  2.015993e-01 	 1.812022e+00
5.819399e+01 	 2.644635e-01 	 2.197999e-01 	  1.751363e-01 	 1.619697e+00
5.237607e+01 	 2.351617e-01 	 1.905520e-01 	  1.459423e-01 	 1.405867e+00
4.713979e+01 	 2.037119e-01 	 1.591295e-01 	  1.145470e-01 	 1.174753e+00
4.242700e+01 	 1.698494e-01 	 1.252656e-01 	  8.068185e-02 	 9.247301e-01
3.818538e+01 	 1.325643e-01 	 8.794634e-02 	  4.332835e-02 	 6.487356e-01
3.436781e+01 	 9.414668e-02 	 4.945426e-02 	  4.761841e-03 	 3.641915e-01
3.093190e+01 	 6.350593e-02 	 1.868762e-02 	  0.000000e+00 	 1.372329e-01
2.783950e+01 	 4.635476e-02 	 1.342690e-03 	  0.000000e+00 	 9.817634e-03
2.505625e+01 	 5.793523e-02 	 1.263824e-02 	  0.000000e+00 	 9.182843e-02
2.255126e+01 	 6.441257e-02 	 1.870716e-02 	  0.000000e+00 	 1.347101e-01
2.029671e+01 	 6.665446e-02 	 2.037361e-02 	  0.000000e+00 	 1.448861e-01
1.826755e+01 	 6.625150e-02 	 1.917349e-02 	  0.000000e+00 	 1.340426e-01
1.644126e+01 	 6.236852e-02 	 1.421381e-02 	  0.000000e+00 	 9.714752e-02
1.479755e+01 	 5.554884e-02 	 6.007293e-03 	  0.000000e+00 	 3.990885e-02
1.331817e+01 	 5.633948e-02 	 5.171447e-03 	  0.000000e+00 	 3.326391e-02
1.198669e+01 	 6.042454e-02 	 7.671922e-03 	  0.000000e+00 	 4.786523e-02
1.078833e+01 	 6.098577e-02 	 7.192023e-03 	  0.000000e+00 	 4.400269e-02
9.709767e+00 	 6.239508e-02 	 8.509941e-03 	  0.000000e+00 	 5.197775e-02
8.739037e+00 	 6.323816e-02 	 1.009178e-02 	  0.000000e+00 	 6.249626e-02
7.865355e+00 	 5.766428e-02 	 5.511871e-03 	  0.000000e+00 	 3.478441e-02
7.079019e+00 	 5.496752e-02 	 3.524851e-03 	  0.000000e+00 	 2.255159e-02
6.371296e+00 	 5.948202e-02 	 8.402255e-03 	  0.000000e+00 	 5.413859e-02
5.734328e+00 	 5.968656e-02 	 9.127352e-03 	  0.000000e+00 	 5.941614e-02
5.161041e+00 	 5.654027e-02 	 6.862230e-03 	  0.000000e+00 	 4.546328e-02
4.645068e+00 	 5.239356e-02 	 3.042384e-03 	  0.000000e+00 	 2.028974e-02
4.180679e+00 	 5.184675e-02 	 9.381166e-04 	  0.000000e+00 	 6.064924e-03
3.762717e+00 	 5.676653e-02 	 2.340912e-03 	  0.000000e+00 	 1.415604e-02
3.386540e+00 	 5.755925e-02 	 7.142938e-04 	  0.000000e+00 	 4.135661e-03
3.047972e+00 	 5.694818e-02 	 1.816387e-03 	  0.000000e+00 	 1.084342e-02
2.743252e+00 	 5.697509e-02 	 8.996086e-04 	  0.000000e+00 	 5.280080e-03
2.468997e+00 	 5.235870e-02 	 5.088067e-04 	  0.000000e+00 	 3.229721e-03
2.222160e+00 	 5.023630e-02 	 6.382679e-04 	  0.000000e+00 	 4.235439e-03
2.000000e+00 	 5.023630e-02 	 6.382679e-04 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FIC-2002  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 1.338557e+00 	 1.253630e+00 	  1.168702e+00 	 2.728921e+00
9.000254e+02 	 1.338448e+00 	 1.253520e+00 	  1.168593e+00 	 2.923948e+00
8.100456e+02 	 1.338309e+00 	 1.253382e+00 	  1.168454e+00 	 3.130806e+00
7.290616e+02 	 1.338132e+00 	 1.253204e+00 	  1.168277e+00 	 3.347182e+00
6.561739e+02 	 1.337904e+00 	 1.252977e+00 	  1.168049e+00 	 3.570160e+00
5.905732e+02 	 1.337609e+00 	 1.252682e+00 	  1.167754e+00 	 3.796306e+00
5.315308e+02 	 1.337225e+00 	 1.252297e+00 	  1.167370e+00 	 4.021815e+00
4.783912e+02 	 1.336720e+00 	 1.251792e+00 	  1.166865e+00 	 4.242715e+00
4.305642e+02 	 1.336051e+00 	 1.251123e+00 	  1.166196e+00 	 4.455105e+00
3.875187e+02 	 1.335157e+00 	 1.250229e+00 	  1.165302e+00 	 4.655382e+00
3.487767e+02 	 1.333954e+00 	 1.249027e+00 	  1.164099e+00 	 4.840423e+00
3.139079e+02 	 1.329380e+00 	 1.247396e+00 	  1.165413e+00 	 5.007689e+00
2.825250e+02 	 1.324668e+00 	 1.245173e+00 	  1.165677e+00 	 5.155220e+00
2.542797e+02 	 1.319532e+00 	 1.242128e+00 	  1.164723e+00 	 5.281524e+00
2.288582e+02 	 1.313603e+00 	 1.237947e+00 	  1.162290e+00 	 5.385374e+00
2.059782e+02 	 1.306407e+00 	 1.232206e+00 	  1.158005e+00 	 5.465543e+00
1.853856e+02 	 1.297336e+00 	 1.224343e+00 	  1.151349e+00 	 5.520516e+00
1.668517e+02 	 1.285632e+00 	 1.213639e+00 	  1.141645e+00 	 5.548226e+00
1.501708e+02 	 1.270375e+00 	 1.199208e+00 	  1.128040e+00 	 5.545887e+00
1.351575e+02 	 1.250512e+00 	 1.180026e+00 	  1.109541e+00 	 5.510017e+00
1.216452e+02 	 1.224942e+00 	 1.155021e+00 	  1.085100e+00 	 5.436788e+00
1.094837e+02 	 1.192704e+00 	 1.123250e+00 	  1.053797e+00 	 5.322856e+00
9.853815e+01 	 1.153267e+00 	 1.084203e+00 	  1.015140e+00 	 5.166793e+00
8.868683e+01 	 1.106939e+00 	 1.038202e+00 	  9.694643e-01 	 4.971048e+00
7.982040e+01 	 1.055249e+00 	 9.867862e-01 	  9.183239e-01 	 4.743852e+00
7.184038e+01 	 1.001016e+00 	 9.327879e-01 	  8.645595e-01 	 4.499636e+00
6.465817e+01 	 9.476627e-01 	 8.796343e-01 	  8.116059e-01 	 4.255709e+00
5.819399e+01 	 8.974851e-01 	 8.296278e-01 	  7.617705e-01 	 4.023895e+00
5.237607e+01 	 8.496223e-01 	 7.819093e-01 	  7.141964e-01 	 3.800533e+00
4.713979e+01 	 7.997005e-01 	 7.321043e-01 	  6.645081e-01 	 3.564598e+00
4.242700e+01 	 7.428272e-01 	 6.753155e-01 	  6.078038e-01 	 3.292212e+00
3.818538e+01 	 6.785193e-01 	 6.110507e-01 	  5.435822e-01 	 2.980820e+00
3.436781e+01 	 6.117244e-01 	 5.442425e-01 	  4.767606e-01 	 2.654393e+00
3.093190e+01 	 5.439164e-01 	 4.763424e-01 	  4.087683e-01 	 2.320061e+00
2.783950e+01 	 4.669536e-01 	 3.991770e-01 	  3.314003e-01 	 1.938407e+00
2.505625e+01 	 3.839972e-01 	 3.158637e-01 	  2.477303e-01 	 1.525807e+00
2.255126e+01 	 3.165270e-01 	 2.478247e-01 	  1.791224e-01 	 1.187226e+00
2.029671e+01 	 2.771494e-01 	 2.075914e-01 	  1.380335e-01 	 9.822511e-01
1.826755e+01 	 2.525240e-01 	 1.817348e-01 	  1.109456e-01 	 8.449504e-01
1.644126e+01 	 2.123618e-01 	 1.398801e-01 	  6.739844e-02 	 6.351666e-01
1.479755e+01 	 1.938375e-01 	 1.191731e-01 	  4.450873e-02 	 5.253209e-01
1.331817e+01 	 1.858920e-01 	 1.087033e-01 	  3.151461e-02 	 4.634992e-01
1.198669e+01 	 1.811901e-01 	 1.016245e-01 	  2.205885e-02 	 4.203710e-01
1.078833e+01 	 1.479317e-01 	 6.693894e-02 	  0.000000e+00 	 2.720147e-01
9.709767e+00 	 1.172403e-01 	 3.633845e-02 	  0.000000e+00 	 1.478319e-01
8.739037e+00 	 1.087489e-01 	 2.912519e-02 	  0.000000e+00 	 1.203889e-01
7.865355e+00 	 8.017131e-02 	 1.987762e-03 	  0.000000e+00 	 8.367756e-03
7.079019e+00 	 9.695587e-02 	 1.954573e-02 	  0.000000e+00 	 8.310250e-02
6.371296e+00 	 9.331630e-02 	 1.616941e-02 	  0.000000e+00 	 6.898201e-02
5.734328e+00 	 8.281164e-02 	 6.505368e-03 	  0.000000e+00 	 2.805896e-02
5.161041e+00 	 9.490364e-02 	 2.014416e-02 	  0.000000e+00 	 8.868350e-02
4.645068e+00 	 9.343304e-02 	 1.906464e-02 	  0.000000e+00 	 8.437235e-02
4.180679e+00 	 1.020676e-01 	 2.515799e-02 	  0.000000e+00 	 1.076602e-01
3.762717e+00 	 1.041923e-01 	 2.229561e-02 	  0.000000e+00 	 8.960105e-02
3.386540e+00 	 1.051477e-01 	 1.970950e-02 	  0.000000e+00 	 7.592480e-02
3.047972e+00 	 9.280418e-02 	 9.607287e-03 	  0.000000e+00 	 3.800613e-02
2.743252e+00 	 9.772708e-02 	 1.326332e-02 	  0.000000e+00 	 5.168230e-02
2.468997e+00 	 9.126328e-02 	 1.286762e-02 	  0.000000e+00 	 5.402144e-02
2.222160e+00 	 8.285466e-02 	 8.623028e-03 	  0.000000e+00 	 3.823233e-02
2.000000e+00 	 8.285466e-02 	 8.623028e-03 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~TIC-2003  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 8.648325e-01 	 8.290614e-01 	  7.932903e-01 	 4.494528e+00
9.000254e+02 	 8.652001e-01 	 8.294290e-01 	  7.936578e-01 	 4.801866e+00
8.100456e+02 	 8.656489e-01 	 8.298777e-01 	  7.941066e-01 	 5.125143e+00
7.290616e+02 	 8.661953e-01 	 8.304242e-01 	  7.946530e-01 	 5.460309e+00
6.561739e+02 	 8.668585e-01 	 8.310874e-01 	  7.953162e-01 	 5.802584e+00
5.905732e+02 	 8.676602e-01 	 8.318890e-01 	  7.961179e-01 	 6.146692e+00
5.315308e+02 	 8.686242e-01 	 8.328531e-01 	  7.970819e-01 	 6.487181e+00
4.783912e+02 	 8.697760e-01 	 8.340048e-01 	  7.982337e-01 	 6.818795e+00
4.305642e+02 	 8.711410e-01 	 8.353698e-01 	  7.995987e-01 	 7.136837e+00
3.875187e+02 	 8.727420e-01 	 8.369708e-01 	  8.011997e-01 	 7.437466e+00
3.487767e+02 	 8.745949e-01 	 8.388238e-01 	  8.030527e-01 	 7.717878e+00
3.139079e+02 	 8.756307e-01 	 8.409316e-01 	  8.062326e-01 	 7.976323e+00
2.825250e+02 	 8.770724e-01 	 8.432751e-01 	  8.094778e-01 	 8.211968e+00
2.542797e+02 	 8.788432e-01 	 8.458003e-01 	  8.127575e-01 	 8.424617e+00
2.288582e+02 	 8.808177e-01 	 8.484031e-01 	  8.159884e-01 	 8.614319e+00
2.059782e+02 	 8.828033e-01 	 8.509097e-01 	  8.190162e-01 	 8.780927e+00
1.853856e+02 	 8.845200e-01 	 8.530573e-01 	  8.215946e-01 	 8.923636e+00
1.668517e+02 	 8.855834e-01 	 8.544761e-01 	  8.233688e-01 	 9.040602e+00
1.501708e+02 	 8.854967e-01 	 8.546822e-01 	  8.238676e-01 	 9.128686e+00
1.351575e+02 	 8.836612e-01 	 8.530876e-01 	  8.225140e-01 	 9.183469e+00
1.216452e+02 	 8.794163e-01 	 8.490412e-01 	  8.186660e-01 	 9.199619e+00
1.094837e+02 	 8.721171e-01 	 8.419055e-01 	  8.116940e-01 	 9.171717e+00
9.853815e+01 	 8.612511e-01 	 8.311749e-01 	  8.010987e-01 	 9.095556e+00
8.868683e+01 	 8.465882e-01 	 8.166243e-01 	  7.866604e-01 	 8.969811e+00
7.982040e+01 	 8.283512e-01 	 7.984807e-01 	  7.686103e-01 	 8.797972e+00
7.184038e+01 	 8.073972e-01 	 7.776048e-01 	  7.478123e-01 	 8.590391e+00
6.465817e+01 	 7.853509e-01 	 7.556235e-01 	  7.258960e-01 	 8.365804e+00
5.819399e+01 	 7.644088e-01 	 7.347347e-01 	  7.050607e-01 	 8.149177e+00
5.237607e+01 	 7.462512e-01 	 7.166194e-01 	  6.869876e-01 	 7.959599e+00
4.713979e+01 	 7.301696e-01 	 7.005683e-01 	  6.709670e-01 	 7.789321e+00
4.242700e+01 	 7.129027e-01 	 6.833178e-01 	  6.537329e-01 	 7.601739e+00
3.818538e+01 	 6.920809e-01 	 6.624944e-01 	  6.329080e-01 	 7.369693e+00
3.436781e+01 	 6.658525e-01 	 6.362402e-01 	  6.066279e-01 	 7.071461e+00
3.093190e+01 	 6.251710e-01 	 5.954993e-01 	  5.658277e-01 	 6.605414e+00
2.783950e+01 	 5.681704e-01 	 5.383929e-01 	  5.086155e-01 	 5.950754e+00
2.505625e+01 	 5.170941e-01 	 4.871465e-01 	  4.571989e-01 	 5.353739e+00
2.255126e+01 	 4.718841e-01 	 4.416779e-01 	  4.114717e-01 	 4.812493e+00
2.029671e+01 	 4.283959e-01 	 3.978118e-01 	  3.672277e-01 	 4.280963e+00
1.826755e+01 	 3.836653e-01 	 3.525464e-01 	  3.214275e-01 	 3.728654e+00
1.644126e+01 	 3.397618e-01 	 3.079146e-01 	  2.760674e-01 	 3.182138e+00
1.479755e+01 	 2.999704e-01 	 2.671877e-01 	  2.344049e-01 	 2.682449e+00
1.331817e+01 	 2.566016e-01 	 2.227366e-01 	  1.888716e-01 	 2.164715e+00
1.198669e+01 	 2.092414e-01 	 1.743523e-01 	  1.394631e-01 	 1.644738e+00
1.078833e+01 	 1.650766e-01 	 1.295619e-01 	  9.404726e-02 	 1.200686e+00
9.709767e+00 	 1.289167e-01 	 9.342154e-02 	  5.792633e-02 	 8.662381e-01
8.739037e+00 	 1.037264e-01 	 6.876272e-02 	  3.379908e-02 	 6.472863e-01
7.865355e+00 	 8.773505e-02 	 5.338479e-02 	  1.903454e-02 	 5.115023e-01
7.079019e+00 	 7.137220e-02 	 3.736219e-02 	  3.352186e-03 	 3.615643e-01
6.371296e+00 	 6.608744e-02 	 3.219521e-02 	  0.000000e+00 	 3.126447e-01
5.734328e+00 	 6.479269e-02 	 3.124153e-02 	  0.000000e+00 	 3.064678e-01
5.161041e+00 	 6.059942e-02 	 2.768629e-02 	  0.000000e+00 	 2.768570e-01
4.645068e+00 	 6.069816e-02 	 2.798198e-02 	  0.000000e+00 	 2.814983e-01
4.180679e+00 	 6.860521e-02 	 3.486449e-02 	  1.123770e-03 	 3.400861e-01
3.762717e+00 	 7.506885e-02 	 3.906422e-02 	  3.059583e-03 	 3.570924e-01
3.386540e+00 	 7.479092e-02 	 3.707314e-02 	  0.000000e+00 	 3.234991e-01
3.047972e+00 	 6.420930e-02 	 2.780318e-02 	  0.000000e+00 	 2.513507e-01
2.743252e+00 	 6.420431e-02 	 2.716347e-02 	  0.000000e+00 	 2.413595e-01
2.468997e+00 	 5.874715e-02 	 2.439919e-02 	  0.000000e+00 	 2.337945e-01
2.222160e+00 	 5.222543e-02 	 1.955819e-02 	  0.000000e+00 	 1.970498e-01
2.000000e+00 	 5.222543e-02 	 1.955819e-02 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FIC-2004  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 5.481792e-01 	 5.047768e-01 	  4.613745e-01 	 3.401554e+00
9.000254e+02 	 5.489641e-01 	 5.055617e-01 	  4.621594e-01 	 3.476127e+00
8.100456e+02 	 5.499289e-01 	 5.065266e-01 	  4.631242e-01 	 3.546249e+00
7.290616e+02 	 5.511138e-01 	 5.077114e-01 	  4.643090e-01 	 3.611790e+00
6.561739e+02 	 5.525670e-01 	 5.091646e-01 	  4.657623e-01 	 3.673011e+00
5.905732e+02 	 5.543468e-01 	 5.109444e-01 	  4.675421e-01 	 3.730520e+00
5.315308e+02 	 5.565225e-01 	 5.131202e-01 	  4.697178e-01 	 3.785215e+00
4.783912e+02 	 5.591765e-01 	 5.157741e-01 	  4.723718e-01 	 3.838234e+00
4.305642e+02 	 5.624049e-01 	 5.190025e-01 	  4.756002e-01 	 3.890900e+00
3.875187e+02 	 5.663192e-01 	 5.229169e-01 	  4.795145e-01 	 3.944684e+00
3.487767e+02 	 5.710462e-01 	 5.276438e-01 	  4.842415e-01 	 4.001175e+00
3.139079e+02 	 5.765368e-01 	 5.333246e-01 	  4.901123e-01 	 4.062045e+00
2.825250e+02 	 5.831638e-01 	 5.401116e-01 	  4.970593e-01 	 4.129021e+00
2.542797e+02 	 5.910797e-01 	 5.481632e-01 	  5.052467e-01 	 4.203837e+00
2.288582e+02 	 6.004338e-01 	 5.576343e-01 	  5.148349e-01 	 4.288162e+00
2.059782e+02 	 6.113583e-01 	 5.686617e-01 	  5.259651e-01 	 4.383496e+00
1.853856e+02 	 6.239472e-01 	 5.813435e-01 	  5.387398e-01 	 4.491022e+00
1.668517e+02 	 6.382274e-01 	 5.957104e-01 	  5.531933e-01 	 4.611393e+00
1.501708e+02 	 6.541206e-01 	 6.116876e-01 	  5.692546e-01 	 4.744447e+00
1.351575e+02 	 6.713937e-01 	 6.290453e-01 	  5.866969e-01 	 4.888833e+00
1.216452e+02 	 6.895945e-01 	 6.473347e-01 	  6.050749e-01 	 5.041518e+00
1.094837e+02 	 7.079716e-01 	 6.658074e-01 	  6.236432e-01 	 5.197148e+00
9.853815e+01 	 7.253739e-01 	 6.833157e-01 	  6.412574e-01 	 5.347247e+00
8.868683e+01 	 7.401370e-01 	 6.981981e-01 	  6.562593e-01 	 5.479262e+00
7.982040e+01 	 7.499754e-01 	 7.081725e-01 	  6.663695e-01 	 5.575604e+00
7.184038e+01 	 7.519433e-01 	 7.102955e-01 	  6.686477e-01 	 5.613158e+00
6.465817e+01 	 7.425822e-01 	 7.011112e-01 	  6.596402e-01 	 5.564193e+00
5.819399e+01 	 7.184393e-01 	 6.771679e-01 	  6.358965e-01 	 5.400163e+00
5.237607e+01 	 6.771103e-01 	 6.360610e-01 	  5.950117e-01 	 5.099798e+00
4.713979e+01 	 6.187357e-01 	 5.779284e-01 	  5.371210e-01 	 4.661177e+00
4.242700e+01 	 5.474143e-01 	 5.068626e-01 	  4.663109e-01 	 4.113778e+00
3.818538e+01 	 4.716210e-01 	 4.313277e-01 	  3.910344e-01 	 3.523175e+00
3.436781e+01 	 4.025453e-01 	 3.624961e-01 	  3.224469e-01 	 2.978991e+00
3.093190e+01 	 3.480834e-01 	 3.082391e-01 	  2.683947e-01 	 2.546132e+00
2.783950e+01 	 3.033355e-01 	 2.636225e-01 	  2.239095e-01 	 2.184789e+00
2.505625e+01 	 2.559569e-01 	 2.162564e-01 	  1.765558e-01 	 1.792802e+00
2.255126e+01 	 2.077942e-01 	 1.679300e-01 	  1.280659e-01 	 1.386456e+00
2.029671e+01 	 1.696921e-01 	 1.294202e-01 	  8.914834e-02 	 1.057694e+00
1.826755e+01 	 1.435834e-01 	 1.025863e-01 	  6.158915e-02 	 8.235609e-01
1.644126e+01 	 1.196051e-01 	 7.750528e-02 	  3.540543e-02 	 6.059135e-01
1.479755e+01 	 8.918147e-02 	 4.560072e-02 	  2.019975e-03 	 3.443793e-01
1.331817e+01 	 7.468579e-02 	 2.939270e-02 	  0.000000e+00 	 2.135834e-01
1.198669e+01 	 6.441492e-02 	 1.757052e-02 	  0.000000e+00 	 1.234488e-01
1.078833e+01 	 5.827689e-02 	 1.061314e-02 	  0.000000e+00 	 7.328509e-02
9.709767e+00 	 5.880805e-02 	 1.137525e-02 	  0.000000e+00 	 7.893002e-02
8.739037e+00 	 5.103636e-02 	 4.516840e-03 	  0.000000e+00 	 3.195652e-02
7.865355e+00 	 5.522266e-02 	 9.509762e-03 	  0.000000e+00 	 6.846851e-02
7.079019e+00 	 5.952817e-02 	 1.405565e-02 	  0.000000e+00 	 1.017330e-01
6.371296e+00 	 5.518172e-02 	 9.778267e-03 	  0.000000e+00 	 7.088151e-02
5.734328e+00 	 5.434553e-02 	 9.636472e-03 	  0.000000e+00 	 7.093858e-02
5.161041e+00 	 4.784608e-02 	 4.113538e-03 	  0.000000e+00 	 3.095785e-02
4.645068e+00 	 4.784592e-02 	 4.099315e-03 	  0.000000e+00 	 3.084088e-02
4.180679e+00 	 4.883805e-02 	 3.648182e-03 	  0.000000e+00 	 2.657024e-02
3.762717e+00 	 5.172491e-02 	 3.688661e-03 	  0.000000e+00 	 2.527316e-02
3.386540e+00 	 5.487610e-02 	 4.637890e-03 	  0.000000e+00 	 3.038409e-02
3.047972e+00 	 5.165013e-02 	 3.127578e-03 	  0.000000e+00 	 2.121409e-02
2.743252e+00 	 5.242332e-02 	 2.878936e-03 	  0.000000e+00 	 1.912483e-02
2.468997e+00 	 4.677530e-02 	 1.075828e-03 	  0.000000e+00 	 7.748032e-03
2.222160e+00 	 4.424028e-02 	 7.058202e-04 	  0.000000e+00 	 5.336062e-03
2.000000e+00 	 4.424028e-02 	 7.058202e-04 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FI-2005  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 4.879550e-01 	 4.438135e-01 	  3.996720e-01 	 1.969610e+00
9.000254e+02 	 4.868408e-01 	 4.426993e-01 	  3.985578e-01 	 2.099556e+00
8.100456e+02 	 4.854739e-01 	 4.413324e-01 	  3.971909e-01 	 2.234250e+00
7.290616e+02 	 4.837994e-01 	 4.396579e-01 	  3.955165e-01 	 2.371056e+00
6.561739e+02 	 4.817521e-01 	 4.376106e-01 	  3.934691e-01 	 2.506761e+00
5.905732e+02 	 4.792545e-01 	 4.351130e-01 	  3.909715e-01 	 2.637649e+00
5.315308e+02 	 4.762166e-01 	 4.320751e-01 	  3.879336e-01 	 2.759626e+00
4.783912e+02 	 4.725345e-01 	 4.283930e-01 	  3.842515e-01 	 2.868397e+00
4.305642e+02 	 4.680919e-01 	 4.239504e-01 	  3.798089e-01 	 2.959670e+00
3.875187e+02 	 4.627622e-01 	 4.186207e-01 	  3.744792e-01 	 3.029389e+00
3.487767e+02 	 4.564141e-01 	 4.122726e-01 	  3.681311e-01 	 3.073954e+00
3.139079e+02 	 4.478883e-01 	 4.047804e-01 	  3.616724e-01 	 3.090451e+00
2.825250e+02 	 4.384036e-01 	 3.960403e-01 	  3.536770e-01 	 3.076874e+00
2.542797e+02 	 4.278909e-01 	 3.859962e-01 	  3.441015e-01 	 3.032384e+00
2.288582e+02 	 4.163681e-01 	 3.746740e-01 	  3.329800e-01 	 2.957597e+00
2.059782e+02 	 4.039839e-01 	 3.622249e-01 	  3.204659e-01 	 2.854883e+00
1.853856e+02 	 3.910596e-01 	 3.489670e-01 	  3.068744e-01 	 2.728591e+00
1.668517e+02 	 3.781073e-01 	 3.354030e-01 	  2.926987e-01 	 2.584969e+00
1.501708e+02 	 3.657792e-01 	 3.221697e-01 	  2.785602e-01 	 2.431441e+00
1.351575e+02 	 3.546881e-01 	 3.098585e-01 	  2.650288e-01 	 2.274879e+00
1.216452e+02 	 3.450603e-01 	 2.986683e-01 	  2.522764e-01 	 2.118883e+00
